ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Salary
276909,m,05-07-1988,72.17,rbse,2006,58.92,rbse,2927,2,B.Tech/B.E.,information technology,64,2927,1,Rajasthan,2019,135000
89357,m,05-01-1989,69,sslc,2006,50,puc,1648,2,B.Tech/B.E.,information technology,60,1648,1,Karnataka,2018,225000
837643,m,18-04-1993,84.6,cbse,2018,74.4,cbse,10932,2,B.Tech/B.E.,computer science & engineering,66.24,10932,0,Uttar Pradesh,2022,360000
435389,m,18-07-1991,57,0,2008,49,0,11982,2,B.Tech/B.E.,computer engineering,65,11982,0,Orissa,2020,240000
1193177,f,18-04-1992,82,cbse,2014,64,cbse,168,2,B.Tech/B.E.,computer science & engineering,72,168,0,Haryana,2021,200000
311565,m,01-06-1989,80.07,karnataka board of higher education,2007,70.66,pre university board of karnataka,4569,2,B.Tech/B.E.,computer engineering,61.29,4569,0,Karnataka,2019,460000
982188,m,10-08-1991,80,cbse,2014,55,cbse,7428,2,B.Tech/B.E.,computer science & engineering,63,7428,0,Haryana,2022,205000
555735,f,05-10-1991,92.47,sslc,2014,75.5,puc,1866,2,B.Tech/B.E.,information technology,73.81,1866,1,Karnataka,2021,350000
415282,m,15-06-1991,86,hsce,2008,68.69,chse,5818,2,B.Tech/B.E.,computer science & engineering,82.5,5818,0,Orissa,2020,215000
515652,m,31-03-1992,58,up board,2008,52,up board,75,2,B.Tech/B.E.,mechanical engineering,55,75,0,Uttar Pradesh,2020,100000
929120,m,28-09-1992,66.33,state board,2008,61,state board,2819,2,B.Tech/B.E.,computer engineering,72,2819,0,Uttar Pradesh,2021,300000
999212,m,04-06-1991,84,icse,2014,72,cbse,8432,2,B.Tech/B.E.,computer science & engineering,83.8,8432,1,West Bengal,2021,300000
629498,m,29-05-1991,74,state board,2014,63,state board,1229,2,B.Tech/B.E.,information technology,67,1229,0,Union Territory,2021,350000
306079,m,18-10-1989,75.86,0,2008,70.08,0,3560,2,B.Tech/B.E.,mechanical engineering,56.8,3560,1,Maharashtra,2019,120000
324269,m,31-05-1991,88.66,maharashtra state board,2008,84.33,maharashtra state board,7236,2,B.Tech/B.E.,electronics & telecommunications,60,7236,1,Maharashtra,2020,145000
813205,m,31-07-1991,74.2,cbse,2014,61,cbse,52,2,B.Tech/B.E.,computer science & engineering,71,52,0,Uttar Pradesh,2021,325000
833130,m,08-11-1992,79,cbse,2014,69.3,madhya pradesh open school,382,2,B.Tech/B.E.,computer science & engineering,65.4,382,0,Uttar Pradesh,2022,180000
993363,m,05-06-1991,72.2,state board,2014,71.8,state board,3879,2,B.Tech/B.E.,computer science & engineering,72.31,3879,0,Madhya Pradesh,2021,300000
946893,m,29-10-1987,59,cbse,2005,61,cbse,2673,2,B.Tech/B.E.,computer science & engineering,71,2673,0,Uttar Pradesh,2014,150000
577489,m,17-10-1991,86,icse,2014,88,isc,11792,2,B.Tech/B.E.,mechanical engineering,77.75,11792,0,Uttar Pradesh,2021,310000
1067138,f,13-01-1992,92.48,state board,2018,89,state board,182,2,B.Tech/B.E.,computer science & engineering,73,182,1,Karnataka,2022,350000
855314,m,09-10-1989,63,icse,2014,56,cbse,7642,2,B.Tech/B.E.,mechanical engineering,63,7642,0,Uttar Pradesh,2021,180000
626764,f,14-02-1992,90,cbse,2014,84,cbse,7626,2,B.Tech/B.E.,information technology,72.48,7626,0,Uttar Pradesh,2021,350000
1002611,m,09-09-1992,89.17,state board,2018,96,state board,1343,2,B.Tech/B.E.,mechanical engineering,84.9,1343,0,Andhra Pradesh,2022,325000
1083993,f,10-10-1989,90,cbse,2007,83.2,cbse,1424,2,B.Tech/B.E.,electrical engineering,88.1,1424,0,West Bengal,2020,370000
629571,m,17-09-1991,69.53,nagpur divisional board,2014,66.17,nagpur divisional board,11665,2,B.Tech/B.E.,mechanical engineering,63.6,11665,0,Maharashtra,2021,220000
536786,m,12-08-1991,92.2,0,2014,82.2,0,124,2,B.Tech/B.E.,information technology,67.58,124,0,Orissa,2021,420000
1049856,m,08-11-1992,80,state board,2018,85.6,state board,14382,2,B.Tech/B.E.,information technology,90.1,14382,1,Telangana,2022,355000
215666,m,21-05-1988,55,bihar board,2005,75,bihar board,5026,2,B.Tech/B.E.,electrical engineering,64,5026,0,Orissa,2019,400000
660770,f,25-10-1991,78,cbse,2008,64.4,cbse,12560,2,B.Tech/B.E.,computer science & engineering,70.68,12560,0,Uttar Pradesh,2020,200000
530470,m,07-07-1992,53.8,cbse,2014,59.6,cbse,11759,2,B.Tech/B.E.,information technology,80.68,11759,0,Uttarakhand,2021,275000
655183,m,01-02-1991,85,cbse,2008,79,cbse,8310,2,B.Tech/B.E.,information technology,75.64,8310,1,Rajasthan,2021,450000
50240,m,21-12-1987,52,cbse,2006,55,cbse,2927,2,B.Tech/B.E.,computer engineering,68,2927,1,Rajasthan,2018,550000
1279785,m,20-09-1991,76.7,state board,2014,90.1,state board,3913,2,B.Tech/B.E.,computer science & engineering,78,3913,0,Andhra Pradesh,2021,180000
628220,m,14-01-1991,83.8,icse,2014,80.25,isc,429,2,B.Tech/B.E.,computer science & engineering,67.4,429,0,Uttar Pradesh,2021,315000
1087646,m,08-01-1992,85.8,cbse,2018,70.1,cbse,14069,2,B.Tech/B.E.,computer science & engineering,64,14069,0,Haryana,2022,220000
1284041,m,05-09-1992,71.33,state board,2018,66.46,state board,11467,2,B.Tech/B.E.,computer science & engineering,60,11467,0,Rajasthan,2022,120000
1281646,m,18-01-1991,83,cbse,2014,73,cbse,2819,2,B.Tech/B.E.,information technology,67.25,2819,0,Uttar Pradesh,2021,110000
932788,f,04-04-1992,89.8,cbse,2018,87.2,cbse,6874,2,B.Tech/B.E.,computer science & engineering,78.12,6874,0,Uttarakhand,2022,300000
105673,f,23-05-1989,93.2,state board,2006,85.66,state board,1269,2,B.Tech/B.E.,computer engineering,80,1269,1,Tamil Nadu,2018,700000
1009094,m,17-12-1991,89.42,icse,2014,81.2,cbse,4971,2,B.Tech/B.E.,computer science & engineering,71.26,4971,0,Uttar Pradesh,2022,560000
1098933,m,10-08-1990,63.6,state board,2008,60.8,state board,3489,2,B.Tech/B.E.,computer science & engineering,68,3489,0,Maharashtra,2021,120000
338248,f,06-08-1990,89,state board,2014,85,state board,11637,2,B.Tech/B.E.,information technology,76,11637,0,Madhya Pradesh,2021,200000
601396,m,28-06-1991,69.8,cbse,2014,82.6,cbse,272,2,B.Tech/B.E.,computer engineering,82.17,272,0,Punjab,2021,475000
324574,m,30-05-1991,90.1,0,2014,95.65,0,6609,2,B.Tech/B.E.,computer engineering,70.1,6609,1,Tamil Nadu,2020,375000
552673,f,12-11-1991,91.8,cbse,2014,90.8,cbse,13,1,B.Tech/B.E.,information technology,76.04,13,1,Delhi,2021,380000
638264,m,18-07-1990,79.4,state board,2008,75.91,state board,4566,2,B.Tech/B.E.,information technology,73.5,4566,0,Tamil Nadu,2020,180000
1243766,f,17-03-1992,80.16,state board,2018,91.4,state board,9769,2,B.Tech/B.E.,computer science & engineering,70.5,9769,1,Telangana,2022,320000
625194,f,22-11-1991,92.6,cbse,2014,89.9,cbse,9019,2,B.Tech/B.E.,computer engineering,82.27,9019,0,Haryana,2021,325000
982461,m,05-09-1992,90,cbse,2014,67.8,cbse,184,2,B.Tech/B.E.,computer science & engineering,78,184,0,Uttar Pradesh,2022,275000
609147,m,26-02-1991,86.83,cbse,2014,75.2,cbse,285,1,B.Tech/B.E.,electrical engineering,67.7,285,0,Punjab,2021,415000
325937,f,13-03-1991,88,ssc,2008,89,board of intermediate,9164,2,B.Tech/B.E.,information technology,78,9164,1,Telangana,2020,420000
1268067,m,17-08-1994,89.6,state board,2019,95.8,state board,9748,2,B.Tech/B.E.,computer science & engineering,72.45,9748,1,Telangana,2015,325000
1212036,m,10-06-1992,68,cbse,2018,65,cbse,1621,2,B.Tech/B.E.,computer science & engineering,75,1621,0,Uttar Pradesh,2022,185000
661080,m,15-12-1991,73,icse,2014,91,state board,3944,2,B.Tech/B.E.,information technology,80,3944,1,Tamil Nadu,2021,290000
1248068,f,25-10-1991,73.4,state board,2018,74.45,cbse,5963,2,B.Tech/B.E.,information technology,80,5963,0,Bihar,2022,190000
1100767,f,01-08-1993,81,state board,2018,87.9,state board,9812,2,B.Tech/B.E.,information technology,72.3,9812,1,Telangana,2022,300000
1211729,m,05-10-1992,84,state board,2019,66,state board,15513,2,B.Tech/B.E.,mechanical engineering,57,15513,1,Maharashtra,2015,110000
307910,m,22-05-1990,85,cbse,2007,64,cbse,350,2,B.Tech/B.E.,mechanical engineering,65,350,0,Uttar Pradesh,2020,435000
801323,m,17-02-1992,78.6,cbse,2014,74.8,cbse,8762,2,B.Tech/B.E.,computer science & engineering,73.8,8762,0,Punjab,2022,350000
1051982,m,10-10-1992,88.6,state board,2018,74.16,state board,7919,2,B.Tech/B.E.,information technology,73.1,7919,0,Tamil Nadu,2022,210000
690405,m,14-05-1990,72,state board,2014,65,state board,439,2,B.Tech/B.E.,computer science & engineering,65.3,439,1,Tamil Nadu,2021,185000
53931,f,12-06-1987,68,icse,2005,60,jaswant modern school,6874,2,B.Tech/B.E.,computer engineering,69,6874,0,Uttarakhand,2018,200000
810342,m,10-05-1992,89.6,cbse,2014,84.4,cbse,64,2,B.Tech/B.E.,computer science & engineering,71.18,64,0,Uttar Pradesh,2022,315000
102065,f,06-09-1988,59,secondary school of education,2006,55,board of intermediate,6345,2,B.Tech/B.E.,information technology,63.47,6345,0,Andhra Pradesh,2018,105000
275185,m,21-07-1989,78.88,kseb,2007,67.67,pu board,1083,2,B.Tech/B.E.,information technology,67.75,1083,0,Karnataka,2019,425000
841251,m,10-12-1990,77.33,cbse,2008,62.6,cbse,1003,2,B.Tech/B.E.,information technology,62.81,1003,1,Rajasthan,2020,220000
982384,m,05-02-1993,87,state board,2018,70,cbse,184,2,B.Tech/B.E.,computer science & engineering,69.9,184,0,Uttar Pradesh,2022,115000
800561,m,15-08-1991,59,cbse,2008,60,cbse,4501,2,B.Tech/B.E.,computer science & engineering,67,4501,0,Uttar Pradesh,2021,300000
842506,f,22-03-1992,91.21,state board,2018,79.9,state board,473,2,B.Tech/B.E.,information technology,61.89,473,1,Maharashtra,2022,105000
513149,m,24-10-1990,70,mpboard,2008,56.6,mp board,11637,2,B.Tech/B.E.,information technology,71.18,11637,0,Madhya Pradesh,2020,150000
1089390,m,08-01-1993,78.3,state board,2018,81,state board,1759,2,B.Tech/B.E.,computer science & engineering,78,1759,0,Punjab,2022,300000
212167,m,07-07-1989,54.83,up bourd,2006,61.23,up bourd,5690,2,B.Tech/B.E.,electrical engineering,66.66,5690,0,Uttar Pradesh,2019,150000
906332,m,17-03-1988,55.3,state board,2004,72,state board,67,2,B.Tech/B.E.,computer science & engineering,71,67,0,Uttar Pradesh,2022,135000
252464,f,05-08-1989,61.2,0,2007,68.3,0,1019,2,B.Tech/B.E.,information technology,74.2,1019,1,Tamil Nadu,2019,200000
1010625,m,23-03-1993,78.6,state board,2018,76.7,state board,1422,2,B.Tech/B.E.,computer science & engineering,68,1422,0,Andhra Pradesh,2022,120000
238556,m,25-12-1987,67.36,kseeb,2008,74.96,department of technical education,8811,2,B.Tech/B.E.,computer engineering,72.6,8811,1,Karnataka,2019,500000
639156,m,03-03-1992,88,state board,2014,94,state board,1141,2,B.Tech/B.E.,computer science & engineering,75,1141,0,Andhra Pradesh,2021,500000
336561,m,18-03-1988,61.75,wbbse,2007,61,wbchse,10930,2,B.Tech/B.E.,computer engineering,77.8,10930,1,West Bengal,2020,375000
796833,m,30-12-1991,82,cbse,2014,92.2,cbse,13136,1,B.Tech/B.E.,computer science & engineering,77.6,13136,1,Rajasthan,2022,450000
1059642,f,26-02-1991,80.8,state board,2008,60.5,state board,3717,2,B.Tech/B.E.,computer science & engineering,67.04,3717,1,Karnataka,2021,150000
746122,m,15-11-1991,87.2,state board,2014,71,state board,5158,2,B.Tech/B.E.,computer science & engineering,69.62,5158,0,Uttarakhand,2021,400000
1061906,f,13-03-1991,63,cbse,2014,64,state board,9809,2,B.Tech/B.E.,information technology,72.32,9809,1,Telangana,2021,120000
651128,f,20-04-1992,91.1,state board,2014,90,state board,11656,2,B.Tech/B.E.,computer science & engineering,76.29,11656,0,Andhra Pradesh,2021,300000
974769,f,27-08-1992,79,icse,2018,71,cbse,159,2,B.Tech/B.E.,computer science & engineering,79,159,0,Punjab,2022,300000
640103,m,16-04-1991,75.52,state board,2014,70,state board,4569,2,B.Tech/B.E.,mechanical engineering,60.13,4569,0,Karnataka,2021,220000
338130,m,13-09-1990,76,cbse,2008,78,cbse,569,2,B.Tech/B.E.,biotechnology,77.8,569,0,Tamil Nadu,2020,325000
765370,m,10-06-1992,85,state board,2014,95.1,state board,13994,2,B.Tech/B.E.,mechanical engineering,80.91,13994,0,Andhra Pradesh,2021,345000
947847,m,01-02-1993,86.08,state board,2018,67.5,state board,314,2,B.Tech/B.E.,computer science & engineering,72.98,314,1,Karnataka,2022,300000
220634,m,14-12-1988,87.6,0,2006,81.4,0,285,1,B.Tech/B.E.,mechanical engineering,97.3,285,0,Punjab,2019,500000
1045685,m,18-03-1993,90,cbse,2018,89.4,cbse,13594,1,B.Tech/B.E.,computer science & engineering,83.7,13594,0,Uttar Pradesh,2022,2000000
512833,m,04-03-1989,65.26,cbse,2007,66.2,cbse,1199,2,B.Tech/B.E.,information technology,70.59,1199,0,Madhya Pradesh,2020,100000
946109,m,10-10-1992,79.2,state board,2018,73.2,state board,13388,2,B.Tech/B.E.,civil engineering,78.3,13388,0,Madhya Pradesh,2022,180000
687992,m,15-06-1991,55.6,state board,2014,56.2,state board,1638,2,B.Tech/B.E.,electronics engineering,65.9,1638,0,Uttar Pradesh,2021,180000
536500,m,01-04-1989,81,icse,2007,81,isc,4501,2,B.Tech/B.E.,computer engineering,67.3,4501,0,Uttar Pradesh,2020,475000
230512,m,05-10-1988,70.1,wbbse,2006,68.6,cbse,64,2,B.Tech/B.E.,information technology,66.52,64,0,Uttar Pradesh,2019,505000
509555,m,03-11-1991,86,cbse,2008,73,cbse,57,2,B.Tech/B.E.,information technology,65,57,0,Haryana,2021,145000
729448,f,29-01-1991,85.2,cbse,2008,73.2,cbse,485,2,B.Tech/B.E.,computer science & engineering,76.36,485,0,Uttar Pradesh,2021,350000
1104236,f,08-10-1992,71,cbse,2014,64,cbse,4889,2,B.Tech/B.E.,information technology,81,4889,1,Tamil Nadu,2021,145000
1065846,m,24-03-1993,77.8,cbse,2018,69,cbse,12374,2,B.Tech/B.E.,electrical engineering,71.7,12374,0,Punjab,2022,400000
754959,m,27-07-1991,87.6,icse,2014,92.5,icse,1906,2,B.Tech/B.E.,computer science & engineering,88.3,1906,1,West Bengal,2021,340000
774207,m,26-02-1991,76,state board,2008,70,state board,1375,2,B.Tech/B.E.,electrical engineering,76,1375,1,West Bengal,2020,115000
1218330,m,29-08-1993,80,state board,2018,80,state board,9198,2,B.Tech/B.E.,computer science & engineering,64.97,9198,1,Telangana,2022,200000
288761,m,15-09-1988,92,kerala state board,2007,80,kerala state board,1275,2,B.Tech/B.E.,mechanical engineering,64.16,1275,0,Kerala,2019,95000
791374,m,14-01-1992,74.3,state board,2008,75.6,state board,52,2,B.Tech/B.E.,computer science & engineering,65.3,52,0,Uttar Pradesh,2020,280000
1204743,m,25-12-1993,68.2,state board,2018,67.4,state board,12833,2,B.Tech/B.E.,computer science & engineering,66,12833,0,Rajasthan,2015,300000
1279815,m,12-11-1992,92.48,state board,2018,72.66,state board,16816,2,B.Tech/B.E.,computer science & engineering,64.8,16816,0,Karnataka,2022,320000
103165,m,09-12-1988,76.7,matriculation,2006,80,state board,1263,2,B.Tech/B.E.,computer engineering,77.4,1263,1,Tamil Nadu,2018,300000
731258,m,29-08-1990,81,state board,2008,71,state board,2921,2,B.Tech/B.E.,computer science & engineering,74,2921,0,West Bengal,2021,95000
385232,f,12-11-1990,89.2,cbse,2008,68.8,cbse,100,2,B.Tech/B.E.,computer engineering,69,100,0,Haryana,2020,180000
53264,f,29-02-1988,66.66,hsc,2007,61,hsc,4056,2,B.Tech/B.E.,information technology,57.83,4056,1,Maharashtra,2018,300000
938182,m,19-09-1992,80,cbse,2018,66.66,cbse,10859,2,B.Tech/B.E.,computer science & engineering,64.06,10859,0,Uttarakhand,2022,180000
1006872,f,08-09-1991,81,state board,2014,70,state board,1202,2,B.Tech/B.E.,computer science & engineering,71,1202,1,Tamil Nadu,2021,210000
612253,m,12-06-1992,64.56,cbse,2008,66.66,cbse,64,2,B.Tech/B.E.,electrical engineering,65.02,64,0,Uttar Pradesh,2021,385000
294767,f,16-02-1990,91.4,cbse,2007,93,ap board,1027,2,B.Tech/B.E.,computer engineering,70.8,1027,1,Telangana,2019,495000
1232793,m,20-04-1988,74,icse,2008,63,state board,11943,2,B.Tech/B.E.,computer science & engineering,63.2,11943,0,Uttar Pradesh,2020,300000
1266407,m,29-08-1993,65,state board,2018,81.2,state board,11870,2,B.Tech/B.E.,information technology,67,11870,0,Andhra Pradesh,2022,205000
797192,f,09-11-1990,66,rajasthan board,2014,64,rajasthan board,13038,2,B.Tech/B.E.,computer science & engineering,65,13038,0,Rajasthan,2021,300000
306404,m,17-02-1988,75.12,0,2004,60,0,1281,2,B.Tech/B.E.,electronics & telecommunications,58.67,1281,1,Maharashtra,2019,275000
1037131,m,12-05-1990,77.6,state board,2007,89.6,state board,11958,2,B.Tech/B.E.,information technology,65.15,11958,0,Andhra Pradesh,2021,180000
765181,m,11-09-1991,78.4,cbse,2014,82,state board,9122,2,B.Tech/B.E.,computer science & engineering,70,9122,1,Telangana,2021,360000
1061157,f,10-07-1992,78.8,cbse,2018,70,cbse,9837,2,B.Tech/B.E.,computer science & engineering,77.6,9837,1,Telangana,2022,305000
786463,f,25-08-1992,90,state board,2014,96,state board,11788,2,B.Tech/B.E.,information technology,74.39,11788,0,Andhra Pradesh,2021,410000
794088,m,02-02-1992,66.6,cbse,2014,71.6,cbse,8346,2,B.Tech/B.E.,computer science & engineering,66.32,8346,0,Uttar Pradesh,2022,220000
637137,m,27-07-1990,62,state board,2014,60.2,state board,4501,2,B.Tech/B.E.,electronics & telecommunications,70,4501,0,Uttar Pradesh,2021,45000
1042309,m,20-04-1990,61,cbse,2008,60.4,cbse,2014,2,B.Tech/B.E.,computer science & engineering,76,2014,1,West Bengal,2021,335000
666151,f,28-05-1992,84.6,cbse,2018,66.4,cbse,47,1,B.Tech/B.E.,information technology,71,47,1,Delhi,2022,325000
53292,m,01-12-1986,67.2,pune,2005,58,msbte,4056,2,B.Tech/B.E.,computer engineering,57.04,4056,1,Maharashtra,2014,95000
1269254,m,28-07-1992,93.2,cbse,2014,91.4,cbse,1589,1,B.Tech/B.E.,mechanical engineering,84,1589,0,Assam,2022,450000
576183,m,30-03-1992,87,cbse,2014,73,cbse,144,2,B.Tech/B.E.,computer engineering,66.6,144,0,Uttar Pradesh,2021,395000
893396,m,04-03-1992,74.5,state board,2008,73.6,state board,9006,2,B.Tech/B.E.,computer science & engineering,66.5,9006,0,Uttar Pradesh,2021,100000
445839,f,29-09-1992,71.6,upboard,2008,69.4,up board,13210,2,B.Tech/B.E.,information technology,73.64,13210,0,Uttar Pradesh,2021,300000
668771,m,31-10-1991,84.8,cbse,2014,75,cbse,6566,2,B.Tech/B.E.,mechanical engineering,61.8,6566,1,Karnataka,2021,300000
796958,m,17-05-1991,86,state board,2006,89.6,cbse,11848,1,B.Tech/B.E.,computer science & engineering,79,11848,0,Bihar,2022,550000
308813,m,18-06-1990,81,cbse,2008,79,cbse,5904,2,B.Tech/B.E.,computer engineering,70,5904,0,Uttar Pradesh,2020,310000
602139,m,10-12-1991,86.15,state board,2014,83.33,state board,5111,2,B.Tech/B.E.,computer engineering,70.56,5111,0,Maharashtra,2021,355000
1219113,m,05-01-1992,73.37,state board,2018,66.8,state board,12992,2,B.Tech/B.E.,information technology,76.8,12992,1,West Bengal,2022,340000
662137,m,15-05-1990,70.25,wbbse,2014,68.6,bseb,13095,2,B.Tech/B.E.,computer engineering,80.02,13095,1,West Bengal,2021,70000
656427,m,07-05-1991,68,state board,2008,61.5,state board,8888,2,B.Tech/B.E.,information technology,69.8,8888,0,Tamil Nadu,2021,120000
1122706,m,31-05-1991,76.2,cbse,2014,65.2,cbse,3449,2,B.Tech/B.E.,computer science & engineering,69.1,3449,0,Madhya Pradesh,2021,110000
676286,m,12-03-1991,75.4,cbse,2014,60.2,cbse,4374,2,B.Tech/B.E.,information technology,78.78,4374,0,Madhya Pradesh,2021,400000
11244,m,25-09-1988,75,cbse,2005,68,cbse,255,2,B.Tech/B.E.,information technology,71.6,255,0,Uttar Pradesh,2018,565000
1036813,m,01-04-1990,90.4,cbse,2008,79,cbse,12669,2,B.Tech/B.E.,computer science & engineering,75.16,12669,0,Uttar Pradesh,2020,305000
579375,m,21-10-1990,86,cbse,2014,80.2,cbse,12,2,B.Tech/B.E.,information technology,71.59,12,1,Delhi,2021,500000
1202848,m,13-07-1992,72.6,state board,2014,82.5,state board,12860,2,B.Tech/B.E.,computer science & engineering,77.12,12860,1,Telangana,2021,300000
594659,m,20-12-1990,90.5,matriculation,2014,94.9,matriculation,566,2,B.Tech/B.E.,mechanical engineering,78.25,566,0,Tamil Nadu,2021,100000
1123174,m,01-08-1991,76,state board,2014,71,state board,8287,2,B.Tech/B.E.,computer science & engineering,68,8287,1,West Bengal,2017,290000
1163951,m,22-07-1991,89.12,state board,2014,68,state board,315,2,B.Tech/B.E.,computer science & engineering,74,315,1,Karnataka,2021,300000
994256,m,13-12-1991,74,state board,2014,78,state board,10389,2,B.Tech/B.E.,electronics & telecommunications,73.72,10389,0,Madhya Pradesh,2021,340000
353733,f,26-09-1991,79.8,upboard,2007,71,upboard,429,2,B.Tech/B.E.,computer engineering,78.8,429,0,Uttar Pradesh,2020,145000
1089599,m,03-12-1990,86,gujarat state board,2008,64,state board,9564,2,B.Tech/B.E.,information technology,61.17,9564,0,Gujarat,2021,250000
662991,m,18-07-1989,74,cbse,2006,64,state board,405,2,B.Tech/B.E.,information technology,76,405,0,Uttar Pradesh,2019,215000
606364,m,10-11-1991,74,cbse,2008,68,cbse,7547,2,B.Tech/B.E.,computer engineering,69.15,7547,0,Haryana,2020,180000
352449,m,05-10-1990,81.86,0,2008,67.74,0,8148,2,B.Tech/B.E.,electronics & telecommunications,72.22,8148,0,Maharashtra,2020,350000
